,col,high,low
Paracentral_Lobule_L,Paracentral_Lobule_L,1.871289897789683,0.3563749875390245
Paracentral_Lobule_R,Paracentral_Lobule_R,1.8840202159110309,0.41654334403893634
Caudate_L,Caudate_L,1.849973258292736,-0.03101835138502773
Caudate_R,Caudate_R,1.8623767920428196,0.254672162891467
Putamen_L,Putamen_L,2.1425071009929626,0.8466659663492111
Putamen_R,Putamen_R,2.037338413385854,0.8331921358378576
Pallidum_L,Pallidum_L,1.7374306813815745,0.5576832294335117
Pallidum_R,Pallidum_R,1.9709811714809533,0.6125829681701502
Heschl_L,Heschl_L,2.246656715560687,0.5406681071754986
Heschl_R,Heschl_R,2.2332209536524887,0.6861856429547406
Temporal_Sup_L,Temporal_Sup_L,1.783131257948897,0.6715894749966185
Temporal_Sup_R,Temporal_Sup_R,1.5874282795501289,0.6211319659334511
Temporal_Pole_Sup_L,Temporal_Pole_Sup_L,1.3204228058049527,0.3394826532749545
Temporal_Pole_Sup_R,Temporal_Pole_Sup_R,1.185488883165104,0.3204801644952745
Temporal_Mid_L,Temporal_Mid_L,1.656580003499459,0.6798865577985693
Temporal_Mid_R,Temporal_Mid_R,1.5531588752909777,0.5875758110376361
Temporal_Pole_Mid_L,Temporal_Pole_Mid_L,1.3654045061362476,0.2418876798025983
Temporal_Pole_Mid_R,Temporal_Pole_Mid_R,1.2199953987612528,0.26059694562250924
Temporal_Inf_L,Temporal_Inf_L,1.5355220168435217,0.618402670658049
Temporal_Inf_R,Temporal_Inf_R,1.4466780158289925,0.4627418937659544
Cerebellum_Crus1_L,Cerebellum_Crus1_L,1.4702768187423398,0.4695960946270654
Cerebellum_Crus1_R,Cerebellum_Crus1_R,1.3052538005029168,0.40539937338195386
Cerebellum_Crus2_L,Cerebellum_Crus2_L,1.5607635078376147,0.22407710472283904
Cerebellum_Crus2_R,Cerebellum_Crus2_R,1.2399735117706339,0.1723795241425209
Cerebellum_3_L,Cerebellum_3_L,1.3016391336163864,0.49111997541245644
Cerebellum_3_R,Cerebellum_3_R,1.2499661925782233,0.48285231034351206
Cerebellum_4_5_L,Cerebellum_4_5_L,1.370023550440334,0.6650484917956319
Cerebellum_4_5_R,Cerebellum_4_5_R,1.515872209278962,0.6372772019977497
Cerebellum_6_L,Cerebellum_6_L,1.6614958787388494,0.7385886566458311
Cerebellum_6_R,Cerebellum_6_R,1.6211454394475486,0.729883274890812
Cerebellum_7b_L,Cerebellum_7b_L,1.4717347665947855,0.49053412088785064
Cerebellum_7b_R,Cerebellum_7b_R,1.348756107420698,0.23444778015275947
Cerebellum_8_L,Cerebellum_8_L,1.5315140150575257,0.6912682615807857
Cerebellum_8_R,Cerebellum_8_R,1.453744946917932,0.6026843822015047
Cerebellum_9_L,Cerebellum_9_L,1.6071365825613624,0.6606761447163596
Cerebellum_9_R,Cerebellum_9_R,1.5748704466437047,0.7461469107136998
Cerebellum_10_L,Cerebellum_10_L,1.2346980527081517,0.10074757902946352
Cerebellum_10_R,Cerebellum_10_R,1.0623301521326218,0.09602242177903286
Vermis_1_2,Vermis_1_2,1.3584767968308347,0.46928052237714135
Vermis_3,Vermis_3,1.4199760611599554,0.4231555568275348
Vermis_4_5,Vermis_4_5,1.5091260699654385,0.47628295281405886
Vermis_6,Vermis_6,1.646110407644396,0.4646514159780524
Vermis_7,Vermis_7,1.7090242198790513,0.41176056820634255
Vermis_8,Vermis_8,1.937112698906076,0.6511828922416767
Vermis_9,Vermis_9,1.9226353619614858,0.7772686619154503
Vermis_10,Vermis_10,1.570168806311425,0.2470959498812504
Thal_AV_L,Thal_AV_L,2.3969301865932797,-0.15025265551764444
Thal_AV_R,Thal_AV_R,2.207607764762785,-0.103577237661443
Thal_LP_L,Thal_LP_L,2.6626445729924857,-0.40275792255848897
Thal_LP_R,Thal_LP_R,2.5896136336793303,-0.3537203609254175
Thal_VA_L,Thal_VA_L,1.4318072507080115,0.4305048322373457
Thal_VA_R,Thal_VA_R,1.5563259716061233,0.33275753106910755
Thal_VL_L,Thal_VL_L,1.8005439033966162,0.6226958418805861
Thal_VL_R,Thal_VL_R,1.9380261501965146,0.7150920585146181
Thal_VPL_L,Thal_VPL_L,1.7976889052519673,0.7108147876410968
Thal_VPL_R,Thal_VPL_R,1.8753035540476075,0.8625244242513648
Thal_IL_L,Thal_IL_L,1.9406698694285636,0.8036311369997846
Thal_IL_R,Thal_IL_R,1.894554955664616,0.8505681129226073
Thal_Re_L,Thal_Re_L,1.6449542125382215,0.37996341079299767
Thal_Re_R,Thal_Re_R,1.688452180881177,0.35252276388924786
Thal_MDm_L,Thal_MDm_L,2.4785767250270907,0.3314048699907739
Thal_MDm_R,Thal_MDm_R,2.4502312670079407,0.026141957954677553
Thal_MDl_L,Thal_MDl_L,2.374307589061205,0.8352117570750663
Thal_MDl_R,Thal_MDl_R,2.3886946797767763,0.769248510223751
Thal_LGN_L,Thal_LGN_L,1.3341348701314082,0.6547462910550725
Thal_LGN_R,Thal_LGN_R,1.408353302274872,0.586997201212135
Thal_MGN_L,Thal_MGN_L,1.567586690341002,0.6317131617266545
Thal_MGN_R,Thal_MGN_R,1.6478832509133592,0.5521392841170578
Thal_PuI_L,Thal_PuI_L,1.8708886045485906,0.5960118711474041
Thal_PuI_R,Thal_PuI_R,1.8682680796521525,0.5614160555629542
Thal_PuM_L,Thal_PuM_L,2.04820134140736,0.4356690807604662
Thal_PuM_R,Thal_PuM_R,2.1229112886309514,0.1988335416062943
Thal_PuA_L,Thal_PuA_L,2.2818977318191003,0.8523351111248714
Thal_PuA_R,Thal_PuA_R,2.257485212819569,0.7703797385266844
Thal_PuL_L,Thal_PuL_L,2.0145380314412114,0.3744433281550579
Thal_PuL_R,Thal_PuL_R,2.3564365239701344,0.2281447109978456
ACC_sub_L,ACC_sub_L,1.7373319127333386,0.4763359193249368
ACC_sub_R,ACC_sub_R,1.6332317116412174,0.4459040325814656
ACC_pre_L,ACC_pre_L,1.9593759813802958,0.6543570117349018
ACC_pre_R,ACC_pre_R,1.807079501375378,0.7324004483317137
ACC_sup_L,ACC_sup_L,1.6911516864861134,0.4612051985201153
ACC_sup_R,ACC_sup_R,1.6409560774706717,0.4212416199847935
N_Acc_L,N_Acc_L,1.8598388928454939,0.5115519975621421
N_Acc_R,N_Acc_R,1.8855202366448216,0.6571925785988644
VTA_L,VTA_L,1.337020150996251,0.5146573590124442
VTA_R,VTA_R,1.3360597119589896,0.49513327289006503
SN_pc_L,SN_pc_L,1.3805294682822793,0.49661290982469564
SN_pc_R,SN_pc_R,1.3671933653509436,0.4313838863512207
SN_pr_L,SN_pr_L,1.1925982896504252,0.3655802141294313
SN_pr_R,SN_pr_R,1.2065759429842493,0.2941276689854203
Red_N_L,Red_N_L,1.7668177287350346,0.7483517398630533
Red_N_R,Red_N_R,1.8256927137553618,0.657904066382736
LC_L,LC_L,1.4737592214358033,0.6464955975633788
LC_R,LC_R,1.428297391520631,0.6363938701335332
Raphe_D,Raphe_D,1.7883049955263264,0.680771803901117
